DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO
19,4,2014,15,8,999-999,700-151
19,4,2014,15,14,777-777,654-531
19,4,2014,15,23,888-888,894-693
19,4,2014,15,30,777-777,569-307
19,4,2014,15,31,777-777,962-084
19,4,2014,15,32,777-777,702-839
19,4,2014,15,40,888-888,744-955
19,4,2014,15,46,999-999,778-692
19,4,2014,15,47,777-777,420-586
19,4,2014,15,50,999-999,139-853
19,4,2014,16,10,999-999,645-289
19,4,2014,16,10,999-999,420-586
19,4,2014,16,12,999-999,644-829
19,4,2014,16,13,888-888,884-481
19,4,2014,16,14,888-888,354-512
19,4,2014,16,15,999-999,384-737
19,4,2014,16,15,888-888,734-320
19,4,2014,16,22,777-777,441-856
19,4,2014,16,24,999-999,545-330
19,4,2014,16,33,999-999,334-388
19,4,2014,16,38,999-999,668-901
19,4,2014,16,44,777-777,414-720
19,4,2014,16,49,777-777,736-976
19,4,2014,16,57,888-888,264-323
19,4,2014,17,20,777-777,828-423
19,4,2014,17,22,888-888,175-794
19,4,2014,17,35,999-999,570-391
19,4,2014,17,38,777-777,705-911
19,4,2014,17,46,777-777,407-179
19,4,2014,18,0,777-777,131-864
19,4,2014,18,10,888-888,826-107
19,4,2014,18,23,888-888,829-984
19,4,2014,18,23,999-999,962-084
19,4,2014,18,26,999-999,394-441
19,4,2014,18,31,888-888,220-106
19,4,2014,18,34,888-888,836-032
19,4,2014,18,51,999-999,566-456
19,4,2014,19,9,888-888,511-261
19,4,2014,19,24,777-777,354-512
19,4,2014,19,28,777-777,415-119
19,4,2014,19,56,999-999,449-580
19,4,2014,19,58,777-777,185-652
19,4,2014,20,4,777-777,550-515
19,4,2014,20,22,777-777,460-290
19,4,2014,20,41,777-777,830-719
19,4,2014,20,50,999-999,394-441
19,4,2014,21,15,999-999,110-733
19,4,2014,21,17,999-999,270-713
19,4,2014,21,35,777-777,334-388
19,4,2014,22,8,777-777,521-151
19,4,2014,22,14,777-777,884-481
19,4,2014,22,15,777-777,837-966
19,4,2014,22,16,999-999,876-218
19,4,2014,22,29,888-888,518-403
19,4,2014,22,29,777-777,761-931
19,4,2014,22,32,777-777,540-451
19,4,2014,22,32,888-888,962-084
19,4,2014,22,43,777-777,730-977
19,4,2014,22,52,999-999,477-266
19,4,2014,22,56,999-999,460-290
19,4,2014,23,14,777-777,523-638
19,4,2014,23,18,888-888,511-592
19,4,2014,23,29,777-777,358-198
19,4,2014,23,36,888-888,545-330
19,4,2014,23,48,777-777,186-069
19,4,2014,23,48,888-888,180-434
20,4,2014,0,14,999-999,990-940
20,4,2014,0,16,999-999,511-592
20,4,2014,0,19,777-777,736-976
20,4,2014,0,19,777-777,420-586
20,4,2014,0,24,777-777,203-051
20,4,2014,0,29,777-777,264-323
20,4,2014,0,34,888-888,894-693
20,4,2014,0,39,888-888,837-966
20,4,2014,0,42,777-777,962-084
20,4,2014,0,43,888-888,110-733
20,4,2014,1,1,777-777,895-483
20,4,2014,1,2,888-888,394-441
20,4,2014,1,16,999-999,460-290
20,4,2014,1,25,888-888,644-829
20,4,2014,1,27,777-777,667-741
20,4,2014,2,2,777-777,347-222
20,4,2014,2,19,999-999,468-349
20,4,2014,2,26,999-999,765-650
20,4,2014,2,32,888-888,990-940
20,4,2014,2,40,888-888,829-984
20,4,2014,2,46,888-888,437-032
20,4,2014,3,16,999-999,175-794
20,4,2014,3,16,777-777,668-901
20,4,2014,3,21,888-888,850-469
20,4,2014,3,26,777-777,728-994
20,4,2014,3,33,999-999,651-336
20,4,2014,3,34,999-999,394-441
20,4,2014,3,39,888-888,702-839
20,4,2014,3,51,777-777,884-481
20,4,2014,4,12,888-888,309-289
20,4,2014,4,18,777-777,286-218
20,4,2014,4,18,999-999,186-069
20,4,2014,4,25,777-777,569-307
20,4,2014,4,26,777-777,645-289
20,4,2014,4,35,777-777,243-240
20,4,2014,4,42,999-999,354-512
20,4,2014,5,0,777-777,128-973
20,4,2014,5,18,999-999,460-290
20,4,2014,5,19,888-888,778-383
20,4,2014,5,24,999-999,641-895
20,4,2014,5,30,777-777,511-592
20,4,2014,5,35,888-888,689-975
20,4,2014,5,39,888-888,689-975
20,4,2014,5,44,999-999,977-895
20,4,2014,5,50,777-777,700-151
20,4,2014,6,5,777-777,128-973
20,4,2014,6,14,888-888,243-240
20,4,2014,6,25,888-888,693-046
20,4,2014,6,31,777-777,521-151
20,4,2014,6,37,777-777,765-650
20,4,2014,6,54,888-888,334-388
20,4,2014,6,57,777-777,914-310
20,4,2014,6,59,888-888,545-330
20,4,2014,7,2,999-999,606-969
20,4,2014,7,10,777-777,276-237
20,4,2014,7,13,777-777,664-435
20,4,2014,7,16,777-777,511-592
20,4,2014,7,18,777-777,830-001
20,4,2014,8,0,888-888,644-829
20,4,2014,8,8,999-999,203-051
20,4,2014,8,9,999-999,203-051
20,4,2014,8,17,888-888,638-077
20,4,2014,8,17,888-888,295-838
20,4,2014,8,48,888-888,778-692
20,4,2014,8,56,888-888,850-469
20,4,2014,8,59,888-888,664-435
20,4,2014,9,1,777-777,530-135
20,4,2014,9,12,999-999,530-135
20,4,2014,9,15,999-999,664-435
20,4,2014,9,20,999-999,778-692
20,4,2014,9,26,999-999,354-512
20,4,2014,9,26,888-888,693-046
20,4,2014,9,29,999-999,484-815
20,4,2014,9,35,999-999,598-389
20,4,2014,9,45,999-999,765-650
20,4,2014,9,56,999-999,550-515
20,4,2014,9,59,888-888,814-087
20,4,2014,10,4,888-888,127-743
20,4,2014,10,14,999-999,102-704
20,4,2014,10,20,888-888,814-087
20,4,2014,10,23,888-888,460-290
20,4,2014,10,27,999-999,394-441
20,4,2014,10,40,888-888,860-973
20,4,2014,10,47,777-777,479-476
20,4,2014,10,52,777-777,728-994
20,4,2014,11,2,888-888,160-939
20,4,2014,11,6,777-777,836-032
20,4,2014,11,10,888-888,110-733
20,4,2014,11,26,777-777,170-652
20,4,2014,11,54,888-888,449-580
20,4,2014,12,9,777-777,853-439
20,4,2014,12,20,777-777,645-289
20,4,2014,12,20,888-888,778-692
20,4,2014,12,27,888-888,110-733
20,4,2014,12,37,888-888,243-240
20,4,2014,12,52,888-888,778-692
20,4,2014,12,57,888-888,598-389
20,4,2014,13,22,777-777,834-103
20,4,2014,13,24,999-999,407-179
20,4,2014,13,36,777-777,829-984
20,4,2014,13,53,888-888,641-895
20,4,2014,14,3,999-999,527-735
20,4,2014,14,31,888-888,569-307
20,4,2014,14,34,777-777,705-911
20,4,2014,14,36,888-888,700-151
20,4,2014,14,43,999-999,914-310
20,4,2014,14,46,999-999,734-320
20,4,2014,14,52,888-888,853-439
20,4,2014,14,53,999-999,484-815
20,4,2014,14,57,999-999,407-179
20,4,2014,14,59,777-777,527-735
20,4,2014,15,13,888-888,830-719
20,4,2014,15,19,777-777,736-976
20,4,2014,15,20,777-777,826-107
20,4,2014,15,36,888-888,286-218
20,4,2014,15,45,888-888,830-719
20,4,2014,15,51,999-999,668-901
20,4,2014,16,7,999-999,530-135
20,4,2014,16,28,999-999,545-330
20,4,2014,16,33,888-888,728-994
20,4,2014,16,37,888-888,641-926
20,4,2014,16,45,999-999,362-450
20,4,2014,16,46,888-888,521-151
20,4,2014,16,47,999-999,598-558
20,4,2014,16,55,777-777,876-218
20,4,2014,17,4,999-999,645-289
20,4,2014,17,11,777-777,910-460
20,4,2014,17,17,777-777,523-638
20,4,2014,17,43,777-777,638-077
20,4,2014,17,56,777-777,638-233
20,4,2014,17,58,999-999,270-713
20,4,2014,18,1,888-888,853-439
20,4,2014,18,2,777-777,560-747
20,4,2014,18,9,888-888,127-743
20,4,2014,18,28,999-999,850-469
20,4,2014,18,49,777-777,276-237
20,4,2014,19,3,777-777,286-218
20,4,2014,19,13,999-999,876-218
20,4,2014,19,35,888-888,290-129
20,4,2014,19,41,777-777,368-095
20,4,2014,19,43,777-777,664-435
20,4,2014,19,50,777-777,876-218
20,4,2014,19,54,888-888,828-423
20,4,2014,20,16,999-999,830-719
20,4,2014,20,27,888-888,668-901
20,4,2014,20,31,888-888,689-975
20,4,2014,20,48,888-888,952-129
20,4,2014,20,51,999-999,550-515
20,4,2014,21,3,888-888,128-973
20,4,2014,21,9,999-999,894-693
20,4,2014,21,17,999-999,249-168
20,4,2014,21,22,888-888,736-976
20,4,2014,21,36,777-777,570-391
20,4,2014,21,50,888-888,170-652
20,4,2014,21,53,999-999,527-735
20,4,2014,21,58,888-888,309-289
20,4,2014,22,16,999-999,659-340
20,4,2014,22,32,999-999,426-972
20,4,2014,22,35,999-999,393-359
20,4,2014,23,5,888-888,249-168
20,4,2014,23,19,777-777,362-450
20,4,2014,23,22,999-999,693-046
20,4,2014,23,28,777-777,128-973
20,4,2014,23,32,888-888,569-307
20,4,2014,23,33,888-888,170-652
20,4,2014,23,34,888-888,554-823
20,4,2014,23,37,999-999,384-737
20,4,2014,23,52,999-999,729-133
20,4,2014,23,53,777-777,705-198
21,4,2014,0,1,999-999,422-699
21,4,2014,0,4,999-999,243-240
21,4,2014,0,12,777-777,914-310
21,4,2014,0,14,888-888,645-289
21,4,2014,0,15,777-777,393-359
21,4,2014,0,16,888-888,494-318
21,4,2014,0,40,888-888,730-977
21,4,2014,0,44,777-777,765-650
21,4,2014,0,46,777-777,160-939
21,4,2014,1,5,999-999,521-151
21,4,2014,1,12,999-999,566-456
21,4,2014,1,14,888-888,795-375
21,4,2014,1,16,777-777,530-135
21,4,2014,1,28,777-777,295-838
21,4,2014,1,51,888-888,249-168
21,4,2014,1,54,999-999,128-973
21,4,2014,1,54,999-999,540-451
21,4,2014,2,1,999-999,215-621
21,4,2014,2,34,999-999,334-388
21,4,2014,2,52,999-999,128-973
21,4,2014,2,54,888-888,290-129
21,4,2014,3,28,777-777,270-713
21,4,2014,3,39,999-999,362-450
21,4,2014,3,50,888-888,812-548
21,4,2014,3,53,999-999,441-856
21,4,2014,3,59,999-999,205-205
21,4,2014,4,33,888-888,570-391
21,4,2014,4,43,999-999,638-233
21,4,2014,4,45,777-777,962-084
21,4,2014,4,52,999-999,530-135
21,4,2014,5,3,888-888,129-360
21,4,2014,5,4,888-888,334-388
21,4,2014,5,6,999-999,799-963
21,4,2014,5,8,888-888,778-692
21,4,2014,5,19,888-888,354-512
21,4,2014,5,33,777-777,264-323
21,4,2014,5,35,777-777,148-880
21,4,2014,5,43,777-777,702-839
21,4,2014,5,44,999-999,180-434
21,4,2014,5,46,888-888,830-001
21,4,2014,5,52,999-999,914-310
21,4,2014,6,51,999-999,309-289
21,4,2014,7,18,999-999,309-289
21,4,2014,7,23,888-888,384-737
21,4,2014,7,39,777-777,730-977
21,4,2014,7,41,999-999,729-133
21,4,2014,7,47,777-777,606-969
21,4,2014,8,8,777-777,249-168
21,4,2014,8,16,999-999,894-693
21,4,2014,8,33,999-999,441-856
21,4,2014,8,37,888-888,511-261
21,4,2014,8,56,888-888,962-084
21,4,2014,8,58,888-888,420-586
21,4,2014,9,2,777-777,530-135
21,4,2014,9,8,777-777,654-531
21,4,2014,9,11,888-888,170-652
21,4,2014,9,17,777-777,420-586
21,4,2014,9,21,777-777,651-336
21,4,2014,9,24,999-999,990-940
21,4,2014,9,33,777-777,702-839
21,4,2014,9,45,777-777,829-984
21,4,2014,9,54,777-777,709-539
21,4,2014,10,30,999-999,850-469
21,4,2014,10,32,777-777,668-901
21,4,2014,10,37,888-888,550-515
21,4,2014,10,40,777-777,437-032
21,4,2014,10,41,777-777,836-032
21,4,2014,10,53,999-999,393-359
21,4,2014,10,56,777-777,774-014
21,4,2014,10,59,888-888,598-389
21,4,2014,11,0,999-999,384-737
21,4,2014,11,12,888-888,828-423
21,4,2014,11,37,999-999,270-713
21,4,2014,12,4,777-777,511-592
21,4,2014,12,12,777-777,761-931
21,4,2014,12,14,999-999,203-051
21,4,2014,12,41,999-999,667-741
21,4,2014,12,48,888-888,641-926
21,4,2014,12,58,777-777,203-051
21,4,2014,13,3,777-777,315-664
21,4,2014,13,5,999-999,264-323
21,4,2014,13,5,888-888,545-330
21,4,2014,13,14,888-888,334-388
21,4,2014,13,30,777-777,676-556
21,4,2014,13,39,888-888,645-289
21,4,2014,13,51,999-999,700-151
21,4,2014,13,53,888-888,689-975
21,4,2014,13,59,777-777,295-838
21,4,2014,14,12,999-999,734-320
21,4,2014,14,14,999-999,205-205
21,4,2014,14,16,777-777,953-940
21,4,2014,14,16,777-777,962-084
21,4,2014,14,24,777-777,829-984
21,4,2014,14,26,999-999,689-975
21,4,2014,14,37,888-888,243-240
21,4,2014,14,42,888-888,243-240
21,4,2014,14,43,777-777,374-261
21,4,2014,14,44,888-888,990-940
21,4,2014,14,46,999-999,545-330
21,4,2014,15,4,777-777,295-838
21,4,2014,15,12,999-999,606-969
21,4,2014,15,28,888-888,884-481
21,4,2014,15,36,999-999,659-340
21,4,2014,15,42,999-999,812-548
21,4,2014,15,48,777-777,437-032
21,4,2014,15,52,888-888,434-112
21,4,2014,15,58,999-999,524-351
21,4,2014,16,7,888-888,407-179
21,4,2014,16,12,777-777,598-558
21,4,2014,16,20,777-777,468-349
21,4,2014,16,39,777-777,362-450
21,4,2014,16,46,888-888,437-032
21,4,2014,16,59,999-999,914-310
21,4,2014,17,0,999-999,953-940
21,4,2014,17,4,777-777,131-864
21,4,2014,17,8,999-999,778-383
21,4,2014,17,26,777-777,315-664
21,4,2014,17,33,888-888,876-218
21,4,2014,17,45,777-777,812-548
21,4,2014,17,59,888-888,706-375
21,4,2014,18,13,777-777,354-512
21,4,2014,18,32,999-999,654-531
21,4,2014,18,38,999-999,205-205
21,4,2014,18,41,888-888,530-135
21,4,2014,18,43,888-888,358-198
21,4,2014,19,10,999-999,705-198
21,4,2014,19,15,999-999,834-103
21,4,2014,19,24,999-999,598-389
21,4,2014,19,34,888-888,096-996
21,4,2014,19,35,777-777,837-966
21,4,2014,19,35,888-888,761-931
21,4,2014,19,36,888-888,853-439
21,4,2014,19,58,888-888,860-973
21,4,2014,20,3,888-888,295-838
21,4,2014,20,18,888-888,946-500
21,4,2014,20,19,888-888,953-940
21,4,2014,20,21,777-777,962-084
21,4,2014,20,21,777-777,550-515
21,4,2014,20,43,888-888,386-800
21,4,2014,20,43,888-888,460-290
21,4,2014,21,16,888-888,545-330
21,4,2014,21,18,999-999,309-289
21,4,2014,21,25,888-888,765-650
21,4,2014,21,26,888-888,477-266
21,4,2014,21,28,999-999,295-838
21,4,2014,21,31,777-777,744-955
21,4,2014,21,32,777-777,828-423
21,4,2014,21,37,888-888,946-500
21,4,2014,21,42,888-888,641-895
21,4,2014,22,21,888-888,374-261
21,4,2014,22,27,999-999,133-919
21,4,2014,22,35,999-999,270-713
21,4,2014,22,37,777-777,584-794
21,4,2014,22,55,777-777,315-664
21,4,2014,23,1,888-888,598-558
21,4,2014,23,19,777-777,830-719
21,4,2014,23,27,777-777,689-975
22,4,2014,0,6,888-888,362-450
22,4,2014,0,14,777-777,850-469
22,4,2014,0,22,999-999,527-735
22,4,2014,0,27,888-888,374-261
22,4,2014,0,35,999-999,358-198
22,4,2014,0,43,777-777,511-261
22,4,2014,0,49,888-888,494-318
22,4,2014,0,52,777-777,096-996
22,4,2014,0,58,888-888,295-838
22,4,2014,1,6,777-777,127-743
22,4,2014,1,27,777-777,828-423
22,4,2014,1,28,777-777,711-811
22,4,2014,1,33,999-999,511-261
22,4,2014,1,39,888-888,449-655
22,4,2014,1,41,888-888,953-940
22,4,2014,1,50,999-999,449-580
22,4,2014,1,54,888-888,977-895
22,4,2014,1,57,888-888,484-815
22,4,2014,1,58,888-888,952-129
22,4,2014,2,3,888-888,554-823
22,4,2014,2,7,999-999,540-451
22,4,2014,2,10,888-888,946-500
22,4,2014,2,14,888-888,638-233
22,4,2014,2,31,999-999,511-592
22,4,2014,2,48,888-888,156-115
22,4,2014,2,49,999-999,952-129
22,4,2014,2,53,888-888,894-693
22,4,2014,3,19,999-999,962-084
22,4,2014,3,53,888-888,689-975
22,4,2014,3,54,888-888,560-747
22,4,2014,4,1,999-999,829-984
22,4,2014,4,1,999-999,693-046
22,4,2014,4,10,999-999,315-664
22,4,2014,4,15,777-777,129-360
22,4,2014,4,25,888-888,441-856
22,4,2014,4,32,777-777,728-994
22,4,2014,4,45,888-888,545-330
22,4,2014,5,3,777-777,449-580
22,4,2014,5,22,999-999,641-926
22,4,2014,5,23,999-999,702-839
22,4,2014,5,42,999-999,540-451
22,4,2014,5,54,999-999,645-289
22,4,2014,6,4,777-777,484-815
22,4,2014,6,14,777-777,420-586
22,4,2014,6,28,999-999,834-103
22,4,2014,6,39,999-999,709-539
22,4,2014,6,51,999-999,540-451
22,4,2014,6,53,777-777,570-391
22,4,2014,7,0,999-999,830-719
22,4,2014,7,13,888-888,129-360
22,4,2014,7,30,888-888,689-975
22,4,2014,7,35,777-777,441-856
22,4,2014,7,44,888-888,895-483
22,4,2014,7,47,999-999,676-556
22,4,2014,8,0,888-888,711-811
22,4,2014,8,13,888-888,728-994
22,4,2014,8,30,999-999,812-548
22,4,2014,8,46,999-999,702-839
22,4,2014,8,55,777-777,479-476
22,4,2014,9,2,999-999,545-330
22,4,2014,9,8,777-777,736-976
22,4,2014,9,22,888-888,148-880
22,4,2014,9,22,777-777,664-435
22,4,2014,9,42,999-999,744-955
22,4,2014,9,42,999-999,220-106
22,4,2014,9,44,888-888,131-864
22,4,2014,9,49,888-888,584-794
22,4,2014,10,31,888-888,667-741
22,4,2014,10,50,888-888,884-481
22,4,2014,11,5,777-777,527-735
22,4,2014,11,7,999-999,814-087
22,4,2014,11,11,999-999,264-323
22,4,2014,11,12,999-999,420-586
22,4,2014,11,26,777-777,664-435
22,4,2014,11,33,777-777,569-307
22,4,2014,11,41,999-999,795-375
22,4,2014,11,46,888-888,606-969
22,4,2014,11,55,888-888,709-539
22,4,2014,12,0,999-999,128-973
22,4,2014,12,25,999-999,420-586
22,4,2014,12,29,888-888,946-500
22,4,2014,12,30,777-777,354-512
22,4,2014,12,40,999-999,598-389
22,4,2014,12,56,777-777,814-087
22,4,2014,13,0,777-777,641-926
22,4,2014,13,3,888-888,249-168
22,4,2014,13,7,999-999,394-441
22,4,2014,13,11,888-888,837-966
22,4,2014,13,21,888-888,523-638
22,4,2014,13,26,777-777,837-966
22,4,2014,13,28,777-777,894-693
22,4,2014,14,4,888-888,477-266
22,4,2014,14,16,999-999,654-531
22,4,2014,14,52,777-777,407-179
22,4,2014,14,52,888-888,834-103
22,4,2014,15,11,777-777,511-592
22,4,2014,15,19,777-777,484-815
22,4,2014,15,28,999-999,598-389
22,4,2014,16,5,777-777,702-839
22,4,2014,16,8,999-999,761-931
22,4,2014,16,19,888-888,334-388
22,4,2014,16,40,888-888,422-699
22,4,2014,16,49,888-888,494-318
22,4,2014,17,15,999-999,110-733
22,4,2014,17,21,777-777,884-481
22,4,2014,17,36,888-888,358-198
22,4,2014,17,38,888-888,730-977
22,4,2014,17,47,777-777,434-112
22,4,2014,17,57,777-777,315-664
22,4,2014,18,12,888-888,799-963
22,4,2014,18,19,888-888,160-939
22,4,2014,18,28,999-999,598-389
22,4,2014,18,35,999-999,977-895
22,4,2014,18,52,888-888,362-450
22,4,2014,19,4,999-999,180-434
22,4,2014,19,30,777-777,641-895
22,4,2014,19,31,777-777,203-051
22,4,2014,19,32,777-777,334-388
22,4,2014,19,40,777-777,131-864
22,4,2014,19,45,888-888,651-336
22,4,2014,19,52,888-888,709-539
22,4,2014,20,3,999-999,309-289
22,4,2014,20,5,777-777,953-940
22,4,2014,20,9,888-888,468-349
22,4,2014,20,39,777-777,569-307
22,4,2014,20,42,777-777,778-383
22,4,2014,20,42,999-999,129-360
22,4,2014,20,49,777-777,795-375
22,4,2014,21,0,888-888,133-919
22,4,2014,21,1,777-777,264-323
22,4,2014,21,9,999-999,853-439
22,4,2014,21,10,999-999,830-001
22,4,2014,21,22,888-888,853-439
22,4,2014,22,10,999-999,952-129
22,4,2014,22,22,999-999,706-375
22,4,2014,22,40,777-777,128-973
22,4,2014,22,46,777-777,884-481
22,4,2014,22,59,999-999,477-266
22,4,2014,23,16,777-777,203-051
22,4,2014,23,29,999-999,829-984
22,4,2014,23,32,999-999,641-895
22,4,2014,23,50,888-888,530-135
23,4,2014,0,1,777-777,814-087
23,4,2014,0,7,999-999,729-133
23,4,2014,0,16,999-999,638-077
23,4,2014,0,32,777-777,286-218
23,4,2014,0,39,888-888,829-984
23,4,2014,0,43,999-999,449-580
23,4,2014,0,49,777-777,667-741
23,4,2014,0,57,888-888,334-388
23,4,2014,1,10,777-777,096-996
23,4,2014,1,11,777-777,830-001
23,4,2014,1,12,999-999,668-901
23,4,2014,1,27,777-777,850-469
23,4,2014,1,37,999-999,295-838
23,4,2014,1,47,999-999,139-853
23,4,2014,2,2,888-888,914-310
23,4,2014,2,5,888-888,689-975
23,4,2014,2,12,888-888,778-692
23,4,2014,2,13,777-777,830-719
23,4,2014,2,45,999-999,830-719
23,4,2014,3,8,777-777,645-289
23,4,2014,3,37,777-777,521-151
23,4,2014,3,56,888-888,374-261
23,4,2014,4,20,999-999,133-919
23,4,2014,4,26,777-777,170-652
23,4,2014,4,34,888-888,659-340
23,4,2014,4,35,999-999,290-129
23,4,2014,4,37,999-999,441-856
23,4,2014,4,43,999-999,644-829
23,4,2014,4,47,777-777,494-318
23,4,2014,5,5,777-777,705-198
23,4,2014,5,13,888-888,952-129
23,4,2014,5,16,777-777,734-320
23,4,2014,5,16,999-999,668-901
23,4,2014,5,37,777-777,523-638
23,4,2014,5,38,777-777,358-198
23,4,2014,5,44,888-888,962-084
23,4,2014,5,53,888-888,148-880
23,4,2014,6,1,777-777,914-310
23,4,2014,6,2,999-999,192-992
23,4,2014,6,4,777-777,426-972
23,4,2014,6,21,777-777,420-586
23,4,2014,6,32,888-888,175-794
23,4,2014,6,41,777-777,778-383
23,4,2014,6,43,777-777,914-310
23,4,2014,6,49,777-777,736-976
23,4,2014,6,54,999-999,347-222
23,4,2014,6,56,999-999,837-966
23,4,2014,7,15,888-888,606-969
23,4,2014,7,29,999-999,290-129
23,4,2014,7,46,999-999,765-650
23,4,2014,7,48,999-999,638-233
23,4,2014,7,57,999-999,729-133
23,4,2014,8,12,777-777,895-483
23,4,2014,8,16,999-999,638-077
23,4,2014,8,16,777-777,449-580
23,4,2014,8,30,777-777,826-107
23,4,2014,8,42,777-777,127-743
23,4,2014,8,53,999-999,689-975
23,4,2014,9,7,999-999,334-388
23,4,2014,9,16,777-777,584-794
23,4,2014,9,18,888-888,641-895
23,4,2014,10,0,999-999,729-133
23,4,2014,10,6,777-777,641-895
23,4,2014,10,15,999-999,468-349
23,4,2014,10,21,999-999,876-218
23,4,2014,10,40,777-777,170-652
23,4,2014,10,44,999-999,638-233
23,4,2014,11,16,888-888,706-375
23,4,2014,11,24,777-777,286-218
23,4,2014,11,28,999-999,441-856
23,4,2014,11,52,888-888,180-434
23,4,2014,11,54,888-888,420-586
23,4,2014,12,10,888-888,664-435
23,4,2014,12,18,777-777,566-456
23,4,2014,12,29,999-999,530-135
23,4,2014,13,1,888-888,667-741
23,4,2014,13,1,999-999,530-135
23,4,2014,13,29,888-888,309-289
23,4,2014,13,33,999-999,309-289
23,4,2014,13,33,777-777,102-704
23,4,2014,13,45,777-777,426-972
23,4,2014,13,58,777-777,860-973
23,4,2014,14,0,777-777,828-423
23,4,2014,14,6,777-777,659-340
23,4,2014,14,22,777-777,276-237
23,4,2014,14,38,999-999,449-655
23,4,2014,14,51,999-999,477-266
23,4,2014,15,5,777-777,667-741
23,4,2014,15,5,888-888,606-969
23,4,2014,15,6,999-999,175-794
23,4,2014,15,15,777-777,309-289
23,4,2014,15,17,999-999,127-743
23,4,2014,15,26,999-999,850-469
23,4,2014,15,35,999-999,441-856
23,4,2014,15,41,777-777,560-747
23,4,2014,15,49,999-999,220-106
23,4,2014,15,51,888-888,511-261
23,4,2014,15,51,888-888,386-800
23,4,2014,16,32,888-888,170-652
23,4,2014,16,35,999-999,728-994
23,4,2014,16,41,777-777,407-179
23,4,2014,16,45,888-888,705-911
23,4,2014,16,48,777-777,799-963
23,4,2014,16,51,999-999,215-621
23,4,2014,16,54,999-999,702-839
23,4,2014,16,55,777-777,668-901
23,4,2014,17,0,999-999,962-084
23,4,2014,17,8,999-999,644-829
23,4,2014,17,47,999-999,358-198
23,4,2014,17,51,888-888,554-823
23,4,2014,18,28,999-999,160-939
23,4,2014,18,48,888-888,702-839
23,4,2014,18,51,888-888,709-539
23,4,2014,19,0,888-888,295-838
23,4,2014,19,17,999-999,667-741
23,4,2014,19,26,777-777,540-451
23,4,2014,19,27,888-888,850-469
23,4,2014,19,31,999-999,828-423
23,4,2014,19,32,777-777,131-864
23,4,2014,20,6,888-888,651-336
23,4,2014,20,10,777-777,394-441
23,4,2014,20,13,888-888,170-652
23,4,2014,20,24,888-888,651-336
23,4,2014,20,24,777-777,470-128
23,4,2014,20,26,888-888,826-107
23,4,2014,20,26,999-999,795-375
23,4,2014,20,31,777-777,795-375
23,4,2014,20,38,999-999,826-107
23,4,2014,20,44,888-888,426-972
23,4,2014,21,15,888-888,220-106
23,4,2014,21,16,999-999,511-261
23,4,2014,21,34,777-777,270-713
23,4,2014,21,39,888-888,705-911
23,4,2014,21,40,888-888,812-548
23,4,2014,21,58,888-888,598-558
23,4,2014,22,3,888-888,990-940
23,4,2014,22,3,999-999,420-586
23,4,2014,22,23,888-888,668-901
23,4,2014,22,25,888-888,524-351
23,4,2014,22,40,777-777,826-107
23,4,2014,22,40,888-888,837-966
23,4,2014,22,49,777-777,736-976
23,4,2014,22,52,888-888,830-001
23,4,2014,23,21,999-999,521-151
23,4,2014,23,36,999-999,837-966
23,4,2014,23,57,777-777,415-119
24,4,2014,0,9,777-777,530-135
24,4,2014,0,49,777-777,264-323
24,4,2014,1,6,888-888,736-976
24,4,2014,1,25,777-777,761-931
24,4,2014,1,38,777-777,170-652
24,4,2014,1,50,777-777,736-976
24,4,2014,1,59,888-888,706-375
24,4,2014,2,11,777-777,110-733
24,4,2014,2,18,888-888,437-032
24,4,2014,2,24,999-999,530-135
24,4,2014,2,31,999-999,894-693
24,4,2014,2,31,777-777,952-129
24,4,2014,2,39,777-777,530-135
24,4,2014,2,40,777-777,668-901
24,4,2014,2,43,777-777,638-077
24,4,2014,2,52,999-999,736-976
24,4,2014,2,58,999-999,102-704
24,4,2014,3,1,999-999,160-939
24,4,2014,3,11,999-999,853-439
24,4,2014,3,20,777-777,554-823
24,4,2014,3,23,777-777,641-895
24,4,2014,3,24,888-888,185-652
24,4,2014,3,42,888-888,441-856
24,4,2014,3,45,999-999,441-856
24,4,2014,3,49,888-888,850-469
24,4,2014,3,57,777-777,799-963
24,4,2014,4,0,888-888,689-975
24,4,2014,4,4,999-999,192-992
24,4,2014,4,12,999-999,386-800
24,4,2014,4,20,999-999,270-713
24,4,2014,4,27,888-888,728-994
24,4,2014,4,28,777-777,545-330
24,4,2014,4,31,888-888,729-133
24,4,2014,4,46,999-999,393-359
24,4,2014,4,56,999-999,131-864
24,4,2014,4,59,888-888,729-133
24,4,2014,5,5,777-777,479-476
24,4,2014,5,22,999-999,290-129
24,4,2014,5,35,888-888,479-476
24,4,2014,5,43,777-777,667-741
24,4,2014,5,44,888-888,203-051
24,4,2014,5,51,777-777,705-198
24,4,2014,5,52,999-999,812-548
24,4,2014,5,52,777-777,129-360
24,4,2014,6,0,888-888,110-733
24,4,2014,6,3,999-999,736-976
24,4,2014,6,38,999-999,910-460
24,4,2014,6,58,777-777,850-469
24,4,2014,7,47,999-999,853-439
24,4,2014,7,53,888-888,774-014
24,4,2014,8,22,888-888,554-823
24,4,2014,8,26,777-777,215-621
24,4,2014,8,31,777-777,523-638
24,4,2014,8,50,888-888,205-205
24,4,2014,9,13,777-777,530-135
