DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO,DESTINO,
4,4,2014,13,50,999-999,148-880,449-655,F
4,4,2014,14,0,777-777,700-151,700-151,I
4,4,2014,14,1,999-999,309-289,309-289,I
4,4,2014,14,2,999-999,705-911,309-289,F
4,4,2014,14,4,777-777,638-233,700-151,F
4,4,2014,14,8,888-888,540-451,527-735,F
4,4,2014,14,11,777-777,127-743,127-743,I
4,4,2014,14,15,999-999,479-476,479-476,I
4,4,2014,14,16,888-888,477-266,477-266,I
4,4,2014,14,17,999-999,523-638,479-476,F
4,4,2014,14,22,999-999,774-014,774-014,I
4,4,2014,14,40,999-999,521-151,774-014,F
4,4,2014,14,49,888-888,249-168,477-266,F
4,4,2014,15,25,777-777,133-919,127-743,F
4,4,2014,15,34,999-999,668-901,668-901,I
4,4,2014,15,44,777-777,706-375,706-375,I
4,4,2014,15,45,777-777,830-001,706-375,F
4,4,2014,15,51,777-777,853-439,853-439,I
4,4,2014,16,11,888-888,484-815,484-815,I
4,4,2014,16,30,999-999,426-972,668-901,F
4,4,2014,16,33,999-999,203-051,203-051,I
4,4,2014,16,48,999-999,102-704,203-051,F
4,4,2014,16,51,999-999,180-434,180-434,I
4,4,2014,16,55,888-888,676-556,484-815,F
4,4,2014,16,56,888-888,736-976,736-976,I
4,4,2014,17,1,888-888,096-996,736-976,F
4,4,2014,17,30,888-888,511-261,511-261,I
4,4,2014,17,34,888-888,110-733,511-261,F
4,4,2014,17,41,888-888,203-051,203-051,I
4,4,2014,18,26,999-999,449-580,180-434,F
4,4,2014,18,39,777-777,393-359,853-439,F
4,4,2014,18,40,777-777,530-135,530-135,I
4,4,2014,18,59,888-888,659-340,203-051,F
4,4,2014,19,19,777-777,705-198,530-135,F
4,4,2014,19,20,999-999,441-856,441-856,I
4,4,2014,19,42,777-777,518-403,518-403,I
4,4,2014,19,42,777-777,128-973,518-403,F
4,4,2014,19,57,999-999,420-586,441-856,F
4,4,2014,19,57,999-999,415-119,415-119,I
4,4,2014,20,1,888-888,569-307,569-307,I
4,4,2014,20,3,999-999,812-548,415-119,F
4,4,2014,20,14,888-888,185-652,569-307,F
4,4,2014,20,17,888-888,170-652,170-652,I
4,4,2014,20,37,999-999,386-800,386-800,I
4,4,2014,21,1,777-777,778-692,778-692,I
4,4,2014,21,2,777-777,276-237,778-692,F
4,4,2014,21,5,999-999,511-261,386-800,F
4,4,2014,21,6,777-777,853-439,853-439,I
4,4,2014,21,9,888-888,468-349,170-652,F
4,4,2014,21,15,999-999,156-115,156-115,I
4,4,2014,21,38,888-888,420-586,420-586,I
4,4,2014,21,39,888-888,460-290,420-586,F
4,4,2014,21,54,888-888,706-375,706-375,I
4,4,2014,21,54,888-888,309-289,706-375,F
4,4,2014,22,4,777-777,850-469,853-439,F
4,4,2014,22,7,888-888,569-307,569-307,I
4,4,2014,22,11,888-888,127-743,569-307,F
4,4,2014,22,16,888-888,434-112,434-112,I
4,4,2014,22,45,999-999,895-483,156-115,F
4,4,2014,22,45,888-888,160-939,434-112,F
4,4,2014,22,46,888-888,295-838,295-838,I
4,4,2014,22,54,999-999,129-360,129-360,I
4,4,2014,23,25,999-999,192-992,129-360,F
4,4,2014,23,27,888-888,156-115,295-838,F
4,4,2014,23,34,999-999,651-336,651-336,I
4,4,2014,23,41,999-999,860-973,651-336,F
4,4,2014,23,41,888-888,850-469,850-469,I
4,4,2014,23,54,777-777,829-984,829-984,I
4,4,2014,23,58,999-999,729-133,729-133,I
5,4,2014,0,9,999-999,598-558,729-133,F
5,4,2014,0,24,999-999,700-151,700-151,I
5,4,2014,0,35,888-888,876-218,850-469,F
5,4,2014,0,36,777-777,203-051,829-984,F
5,4,2014,0,39,888-888,434-112,434-112,I
5,4,2014,0,50,777-777,977-895,977-895,I
5,4,2014,1,3,999-999,914-310,700-151,F
5,4,2014,1,4,999-999,795-375,795-375,I
5,4,2014,1,20,888-888,830-001,434-112,F
5,4,2014,1,23,777-777,641-926,977-895,F
5,4,2014,1,32,777-777,415-119,415-119,I
5,4,2014,1,36,777-777,651-336,415-119,F
5,4,2014,1,52,777-777,249-168,249-168,I
5,4,2014,2,1,999-999,711-811,795-375,F
5,4,2014,2,6,888-888,705-198,705-198,I
5,4,2014,2,10,777-777,414-720,249-168,F
5,4,2014,2,36,999-999,914-310,914-310,I
5,4,2014,2,39,777-777,641-895,641-895,I
5,4,2014,2,41,777-777,774-014,641-895,F
5,4,2014,2,43,888-888,180-434,705-198,F
5,4,2014,2,51,999-999,795-375,914-310,F
5,4,2014,3,3,888-888,953-940,953-940,I
5,4,2014,3,4,999-999,270-713,270-713,I
5,4,2014,3,9,999-999,545-330,270-713,F
5,4,2014,3,15,888-888,354-512,953-940,F
5,4,2014,3,21,888-888,518-403,518-403,I
5,4,2014,3,22,888-888,477-266,518-403,F
5,4,2014,3,24,888-888,765-650,765-650,I
5,4,2014,3,27,999-999,170-652,170-652,I
5,4,2014,3,29,999-999,826-107,170-652,F
5,4,2014,3,35,777-777,180-434,180-434,I
5,4,2014,3,46,777-777,309-289,180-434,F
5,4,2014,3,49,777-777,706-375,706-375,I
5,4,2014,3,59,777-777,441-856,706-375,F
5,4,2014,4,6,999-999,393-359,393-359,I
5,4,2014,4,12,777-777,290-129,290-129,I
5,4,2014,4,17,888-888,110-733,765-650,F
5,4,2014,4,31,777-777,836-032,290-129,F
5,4,2014,4,54,999-999,545-330,393-359,F
5,4,2014,5,0,777-777,192-992,192-992,I
5,4,2014,5,22,777-777,946-500,192-992,F
5,4,2014,5,35,888-888,826-107,826-107,I
5,4,2014,5,42,777-777,689-975,689-975,I
5,4,2014,6,5,888-888,530-135,826-107,F
5,4,2014,6,21,999-999,795-375,795-375,I
5,4,2014,6,47,888-888,761-931,761-931,I
5,4,2014,6,50,777-777,850-469,689-975,F
5,4,2014,7,0,999-999,110-733,795-375,F
5,4,2014,7,32,777-777,449-580,449-580,I
5,4,2014,7,36,999-999,778-383,778-383,I
5,4,2014,8,2,888-888,570-391,761-931,F
5,4,2014,8,5,888-888,795-375,795-375,I
5,4,2014,8,9,888-888,315-664,795-375,F
5,4,2014,8,12,999-999,511-261,778-383,F
5,4,2014,8,27,777-777,368-095,449-580,F
5,4,2014,8,40,888-888,638-077,638-077,I
5,4,2014,8,41,777-777,550-515,550-515,I
5,4,2014,8,44,888-888,449-580,638-077,F
5,4,2014,8,51,777-777,494-318,550-515,F
5,4,2014,8,58,999-999,243-240,243-240,I
5,4,2014,8,58,888-888,148-880,148-880,I
5,4,2014,9,20,888-888,347-222,148-880,F
5,4,2014,9,25,999-999,702-839,243-240,F
5,4,2014,9,29,999-999,449-580,449-580,I
5,4,2014,9,47,777-777,659-340,659-340,I
5,4,2014,9,49,777-777,728-994,659-340,F
5,4,2014,9,51,777-777,437-032,437-032,I
5,4,2014,9,57,999-999,641-895,449-580,F
5,4,2014,10,3,888-888,554-823,554-823,I
5,4,2014,10,9,999-999,276-237,276-237,I
5,4,2014,10,17,777-777,264-323,437-032,F
5,4,2014,10,29,888-888,185-652,554-823,F
5,4,2014,10,30,999-999,659-340,276-237,F
5,4,2014,10,44,888-888,709-539,709-539,I
5,4,2014,10,47,777-777,127-743,127-743,I
5,4,2014,11,5,999-999,700-151,700-151,I
5,4,2014,11,7,888-888,734-320,709-539,F
5,4,2014,11,14,777-777,175-794,127-743,F
5,4,2014,11,37,888-888,220-106,220-106,I
5,4,2014,11,38,777-777,527-735,527-735,I
5,4,2014,11,43,999-999,651-336,700-151,F
5,4,2014,11,44,777-777,407-179,527-735,F
5,4,2014,11,44,888-888,700-151,220-106,F
5,4,2014,11,45,999-999,394-441,394-441,I
5,4,2014,11,51,999-999,570-391,394-441,F
5,4,2014,11,57,999-999,494-318,494-318,I
5,4,2014,12,3,999-999,180-434,494-318,F
5,4,2014,12,13,777-777,812-548,812-548,I
5,4,2014,12,35,777-777,830-001,812-548,F
5,4,2014,12,41,999-999,977-895,977-895,I
5,4,2014,12,59,888-888,654-531,654-531,I
5,4,2014,13,15,777-777,102-704,102-704,I
5,4,2014,13,23,999-999,826-107,977-895,F
5,4,2014,13,27,777-777,394-441,102-704,F
5,4,2014,13,36,777-777,645-289,645-289,I
5,4,2014,13,40,888-888,962-084,654-531,F
5,4,2014,14,27,777-777,540-451,645-289,F
5,4,2014,14,32,888-888,689-975,689-975,I
5,4,2014,14,37,888-888,290-129,689-975,F
5,4,2014,14,40,888-888,215-621,215-621,I
5,4,2014,14,40,999-999,584-794,584-794,I
5,4,2014,15,0,999-999,347-222,584-794,F
5,4,2014,15,15,777-777,160-939,160-939,I
5,4,2014,15,16,999-999,962-084,962-084,I
5,4,2014,15,19,777-777,215-621,160-939,F
5,4,2014,15,19,999-999,651-336,962-084,F
5,4,2014,15,20,999-999,644-829,644-829,I
5,4,2014,15,22,999-999,730-977,644-829,F
5,4,2014,15,26,999-999,728-994,728-994,I
5,4,2014,15,31,999-999,990-940,728-994,F
5,4,2014,15,38,777-777,521-151,521-151,I
5,4,2014,15,51,888-888,170-652,215-621,F
5,4,2014,15,53,777-777,711-811,521-151,F
5,4,2014,16,6,999-999,554-823,554-823,I
5,4,2014,16,21,777-777,468-349,468-349,I
5,4,2014,16,24,999-999,479-476,554-823,F
5,4,2014,16,26,999-999,606-969,606-969,I
5,4,2014,16,29,777-777,836-032,468-349,F
5,4,2014,16,32,888-888,518-403,518-403,I
5,4,2014,16,32,888-888,160-939,518-403,F
5,4,2014,16,37,888-888,374-261,374-261,I
5,4,2014,16,48,888-888,468-349,374-261,F
5,4,2014,16,58,999-999,524-351,606-969,F
5,4,2014,17,5,888-888,638-077,638-077,I
5,4,2014,17,16,999-999,667-741,667-741,I
5,4,2014,17,17,999-999,830-001,667-741,F
5,4,2014,17,23,777-777,477-266,477-266,I
5,4,2014,17,24,777-777,334-388,477-266,F
5,4,2014,17,26,888-888,290-129,638-077,F
5,4,2014,17,27,999-999,270-713,270-713,I
5,4,2014,17,33,888-888,127-743,127-743,I
5,4,2014,17,36,999-999,286-218,270-713,F
5,4,2014,17,45,999-999,598-558,598-558,I
5,4,2014,18,29,999-999,426-972,598-558,F
5,4,2014,18,32,888-888,186-069,127-743,F
5,4,2014,18,36,777-777,386-800,386-800,I
5,4,2014,18,56,777-777,309-289,386-800,F
5,4,2014,19,0,888-888,128-973,128-973,I
5,4,2014,19,17,999-999,203-051,203-051,I
5,4,2014,19,20,777-777,460-290,460-290,I
5,4,2014,19,22,999-999,962-084,203-051,F
5,4,2014,19,29,777-777,494-318,460-290,F
5,4,2014,19,40,777-777,569-307,569-307,I
5,4,2014,19,44,888-888,702-839,128-973,F
5,4,2014,19,49,999-999,334-388,334-388,I
5,4,2014,19,53,999-999,914-310,334-388,F
5,4,2014,19,56,777-777,667-741,569-307,F
5,4,2014,19,57,777-777,884-481,884-481,I
5,4,2014,19,58,777-777,102-704,884-481,F
5,4,2014,20,24,888-888,131-864,131-864,I
5,4,2014,20,34,777-777,952-129,952-129,I
5,4,2014,20,39,888-888,131-864,131-864,F
5,4,2014,20,42,999-999,426-972,426-972,I
5,4,2014,20,42,777-777,422-699,952-129,F
5,4,2014,21,2,888-888,394-441,394-441,I
5,4,2014,21,2,777-777,729-133,729-133,I
5,4,2014,21,10,777-777,484-815,729-133,F
5,4,2014,21,18,999-999,220-106,426-972,F
5,4,2014,21,21,777-777,494-318,494-318,I
5,4,2014,21,25,888-888,654-531,394-441,F
5,4,2014,21,32,777-777,484-815,494-318,F
5,4,2014,21,39,777-777,778-383,778-383,I
5,4,2014,21,45,999-999,414-720,414-720,I
5,4,2014,21,50,888-888,286-218,286-218,I
5,4,2014,21,56,999-999,460-290,414-720,F
5,4,2014,21,59,888-888,414-720,286-218,F
5,4,2014,22,8,888-888,185-652,185-652,I
5,4,2014,22,25,888-888,420-586,185-652,F
5,4,2014,22,32,888-888,437-032,437-032,I
5,4,2014,22,32,888-888,829-984,437-032,F
5,4,2014,22,34,888-888,550-515,550-515,I
5,4,2014,22,46,777-777,765-650,778-383,F
5,4,2014,22,50,888-888,952-129,550-515,F
5,4,2014,22,56,777-777,315-664,315-664,I
5,4,2014,22,57,999-999,598-558,598-558,I
5,4,2014,23,4,999-999,651-336,598-558,F
5,4,2014,23,9,999-999,853-439,853-439,I
5,4,2014,23,11,777-777,185-652,315-664,F
5,4,2014,23,12,888-888,638-233,638-233,I
5,4,2014,23,12,999-999,828-423,853-439,F
5,4,2014,23,20,999-999,554-823,554-823,I
5,4,2014,23,35,999-999,407-179,554-823,F
5,4,2014,23,38,777-777,560-747,560-747,I
5,4,2014,23,42,999-999,953-940,953-940,I
5,4,2014,23,52,999-999,290-129,953-940,F
5,4,2014,23,53,888-888,765-650,638-233,F
6,4,2014,0,5,777-777,249-168,560-747,F
6,4,2014,0,5,999-999,706-375,706-375,I
6,4,2014,0,19,888-888,664-435,664-435,I
6,4,2014,0,27,999-999,186-069,706-375,F
6,4,2014,0,34,888-888,426-972,664-435,F
6,4,2014,0,37,999-999,744-955,744-955,I
6,4,2014,0,49,999-999,700-151,744-955,F
6,4,2014,0,50,999-999,860-973,860-973,I
6,4,2014,1,1,999-999,812-548,860-973,F
6,4,2014,1,9,999-999,774-014,774-014,I
6,4,2014,1,15,888-888,434-112,434-112,I
6,4,2014,1,25,999-999,884-481,774-014,F
6,4,2014,1,30,999-999,668-901,668-901,I
6,4,2014,1,45,777-777,286-218,286-218,I
6,4,2014,1,51,777-777,550-515,286-218,F
6,4,2014,2,0,777-777,654-531,654-531,I
6,4,2014,2,1,999-999,641-926,668-901,F
6,4,2014,2,37,777-777,243-240,654-531,F
6,4,2014,2,41,777-777,354-512,354-512,I
6,4,2014,2,50,999-999,664-435,664-435,I
6,4,2014,2,53,999-999,962-084,664-435,F
6,4,2014,3,1,999-999,315-664,315-664,I
6,4,2014,3,11,888-888,598-558,434-112,F
6,4,2014,4,8,777-777,185-652,354-512,F
6,4,2014,4,9,777-777,156-115,156-115,I
6,4,2014,4,15,777-777,407-179,156-115,F
6,4,2014,4,21,999-999,295-838,315-664,F
6,4,2014,4,21,777-777,139-853,139-853,I
6,4,2014,4,33,777-777,422-699,139-853,F
6,4,2014,4,39,777-777,709-539,709-539,I
6,4,2014,4,51,777-777,175-794,709-539,F
6,4,2014,4,56,777-777,096-996,096-996,I
6,4,2014,5,2,999-999,358-198,358-198,I
6,4,2014,5,5,777-777,393-359,096-996,F
6,4,2014,5,25,999-999,414-720,358-198,F
6,4,2014,5,27,777-777,795-375,795-375,I
6,4,2014,5,29,999-999,394-441,394-441,I
6,4,2014,5,36,999-999,744-955,394-441,F
6,4,2014,5,40,777-777,127-743,795-375,F
6,4,2014,5,43,777-777,850-469,850-469,I
6,4,2014,5,57,999-999,828-423,828-423,I
6,4,2014,6,4,777-777,347-222,850-469,F
6,4,2014,6,27,999-999,554-823,828-423,F
6,4,2014,6,45,999-999,554-823,554-823,I
6,4,2014,6,47,777-777,129-360,129-360,I
6,4,2014,6,47,777-777,139-853,129-360,F
6,4,2014,6,55,777-777,828-423,828-423,I
6,4,2014,7,5,888-888,837-966,837-966,I
6,4,2014,7,5,777-777,566-456,828-423,F
6,4,2014,7,10,999-999,384-737,554-823,F
6,4,2014,7,10,777-777,894-693,894-693,I
6,4,2014,7,21,888-888,460-290,837-966,F
6,4,2014,7,41,999-999,484-815,484-815,I
6,4,2014,7,41,999-999,315-664,484-815,F
6,4,2014,8,1,999-999,449-580,449-580,I
6,4,2014,8,5,999-999,175-794,449-580,F
6,4,2014,8,7,777-777,836-032,894-693,F
6,4,2014,8,10,777-777,362-450,362-450,I
6,4,2014,8,17,777-777,264-323,362-450,F
6,4,2014,8,27,888-888,394-441,394-441,I
6,4,2014,8,35,777-777,884-481,884-481,I
6,4,2014,8,56,999-999,711-811,711-811,I
6,4,2014,9,9,888-888,799-963,394-441,F
6,4,2014,9,21,888-888,702-839,702-839,I
6,4,2014,9,29,999-999,460-290,711-811,F
6,4,2014,9,30,777-777,645-289,884-481,F
6,4,2014,9,36,777-777,434-112,434-112,I
6,4,2014,9,37,777-777,606-969,434-112,F
6,4,2014,9,39,888-888,584-794,702-839,F
6,4,2014,10,18,888-888,243-240,243-240,I
6,4,2014,10,19,777-777,812-548,812-548,I
6,4,2014,10,27,999-999,393-359,393-359,I
6,4,2014,10,53,888-888,729-133,243-240,F
6,4,2014,11,3,888-888,641-895,641-895,I
6,4,2014,11,4,888-888,990-940,641-895,F
6,4,2014,11,9,888-888,347-222,347-222,I
6,4,2014,11,14,999-999,584-794,393-359,F
6,4,2014,11,21,888-888,689-975,347-222,F
6,4,2014,11,41,999-999,175-794,175-794,I
6,4,2014,11,52,888-888,641-895,641-895,I
6,4,2014,11,59,999-999,884-481,175-794,F
6,4,2014,12,15,777-777,606-969,812-548,F
6,4,2014,12,17,888-888,156-115,641-895,F
6,4,2014,12,17,777-777,734-320,734-320,I
6,4,2014,12,34,777-777,315-664,734-320,F
6,4,2014,12,51,777-777,651-336,651-336,I
6,4,2014,12,54,999-999,914-310,914-310,I
6,4,2014,13,6,999-999,705-198,914-310,F
6,4,2014,13,7,999-999,545-330,545-330,I
6,4,2014,13,21,999-999,290-129,545-330,F
6,4,2014,13,24,777-777,127-743,651-336,F
6,4,2014,13,26,888-888,203-051,203-051,I
6,4,2014,13,48,999-999,479-476,479-476,I
6,4,2014,13,52,888-888,554-823,203-051,F
6,4,2014,13,52,999-999,778-692,479-476,F
6,4,2014,13,56,999-999,853-439,853-439,I
6,4,2014,14,5,777-777,468-349,468-349,I
6,4,2014,14,17,999-999,837-966,853-439,F
6,4,2014,14,26,888-888,477-266,477-266,I
6,4,2014,14,57,777-777,569-307,468-349,F
6,4,2014,15,9,999-999,638-077,638-077,I
6,4,2014,15,25,888-888,850-469,477-266,F
6,4,2014,15,27,777-777,368-095,368-095,I
6,4,2014,15,33,777-777,730-977,368-095,F
6,4,2014,15,37,999-999,910-460,638-077,F
6,4,2014,15,37,777-777,837-966,837-966,I
6,4,2014,16,0,777-777,778-383,837-966,F
6,4,2014,16,26,999-999,437-032,437-032,I
6,4,2014,16,28,999-999,215-621,437-032,F
6,4,2014,16,36,777-777,170-652,170-652,I
6,4,2014,16,44,888-888,523-638,523-638,I
6,4,2014,16,47,999-999,554-823,554-823,I
6,4,2014,16,55,777-777,560-747,170-652,F
6,4,2014,16,57,999-999,654-531,554-823,F
6,4,2014,17,14,777-777,736-976,736-976,I
6,4,2014,17,18,777-777,477-266,736-976,F
6,4,2014,17,41,888-888,426-972,523-638,F
6,4,2014,17,41,777-777,952-129,952-129,I
6,4,2014,17,44,888-888,437-032,437-032,I
6,4,2014,18,9,999-999,830-001,830-001,I
6,4,2014,18,15,999-999,734-320,830-001,F
6,4,2014,18,26,888-888,884-481,437-032,F
6,4,2014,18,29,777-777,139-853,952-129,F
6,4,2014,18,30,777-777,374-261,374-261,I
6,4,2014,18,32,777-777,186-069,374-261,F
6,4,2014,18,48,999-999,347-222,347-222,I
6,4,2014,18,58,777-777,914-310,914-310,I
6,4,2014,19,2,888-888,374-261,374-261,I
6,4,2014,19,12,777-777,736-976,914-310,F
6,4,2014,19,17,888-888,826-107,374-261,F
6,4,2014,19,27,999-999,884-481,347-222,F
6,4,2014,19,29,777-777,654-531,654-531,I
6,4,2014,19,33,777-777,243-240,654-531,F
6,4,2014,19,50,888-888,468-349,468-349,I
6,4,2014,20,7,888-888,128-973,468-349,F
6,4,2014,20,58,777-777,830-001,830-001,I
6,4,2014,21,40,999-999,156-115,156-115,I
6,4,2014,21,41,999-999,953-940,156-115,F
6,4,2014,21,53,777-777,728-994,830-001,F
6,4,2014,22,14,999-999,837-966,837-966,I
6,4,2014,22,21,888-888,518-403,518-403,I
6,4,2014,22,26,777-777,729-133,729-133,I
6,4,2014,22,26,999-999,148-880,837-966,F
6,4,2014,22,35,777-777,354-512,729-133,F
6,4,2014,22,35,999-999,778-383,778-383,I
6,4,2014,22,42,777-777,175-794,175-794,I
6,4,2014,22,56,999-999,977-895,778-383,F
6,4,2014,23,18,999-999,358-198,358-198,I
6,4,2014,23,23,777-777,702-839,175-794,F
6,4,2014,23,26,999-999,598-558,358-198,F
6,4,2014,23,31,777-777,479-476,479-476,I
6,4,2014,23,32,777-777,384-737,479-476,F
6,4,2014,23,49,777-777,420-586,420-586,I
7,4,2014,0,11,888-888,668-901,518-403,F
7,4,2014,0,11,777-777,148-880,420-586,F
7,4,2014,0,24,777-777,192-992,192-992,I
7,4,2014,0,45,999-999,667-741,667-741,I
7,4,2014,0,46,777-777,837-966,192-992,F
7,4,2014,1,30,777-777,778-692,778-692,I
7,4,2014,1,32,999-999,641-895,667-741,F
7,4,2014,1,34,777-777,460-290,778-692,F
7,4,2014,1,34,999-999,953-940,953-940,I
7,4,2014,1,37,888-888,527-735,527-735,I
7,4,2014,1,45,999-999,368-095,953-940,F
7,4,2014,1,48,888-888,511-592,527-735,F
7,4,2014,1,58,777-777,705-198,705-198,I
7,4,2014,2,3,999-999,309-289,309-289,I
7,4,2014,2,28,888-888,437-032,437-032,I
7,4,2014,2,53,999-999,638-233,309-289,F
7,4,2014,2,58,999-999,953-940,953-940,I
7,4,2014,3,3,999-999,186-069,953-940,F
7,4,2014,3,5,999-999,358-198,358-198,I
7,4,2014,3,22,888-888,414-720,437-032,F
7,4,2014,3,41,888-888,795-375,795-375,I
7,4,2014,3,51,999-999,778-383,358-198,F
7,4,2014,3,57,777-777,434-112,705-198,F
7,4,2014,4,0,777-777,180-434,180-434,I
7,4,2014,4,15,888-888,946-500,795-375,F
7,4,2014,4,17,999-999,131-864,131-864,I
7,4,2014,4,23,777-777,765-650,180-434,F
7,4,2014,4,28,999-999,814-087,131-864,F
7,4,2014,4,28,999-999,702-839,702-839,I
7,4,2014,4,33,999-999,584-794,702-839,F
7,4,2014,4,50,999-999,830-001,830-001,I
7,4,2014,5,16,777-777,676-556,676-556,I
7,4,2014,5,19,888-888,895-483,895-483,I
7,4,2014,6,1,888-888,829-984,895-483,F
7,4,2014,6,11,999-999,139-853,830-001,F
7,4,2014,6,18,999-999,876-218,876-218,I
7,4,2014,6,18,999-999,309-289,876-218,F
7,4,2014,6,23,888-888,659-340,659-340,I
7,4,2014,6,28,999-999,156-115,156-115,I
7,4,2014,6,33,888-888,479-476,659-340,F
7,4,2014,6,38,999-999,990-940,156-115,F
7,4,2014,6,40,777-777,953-940,676-556,F
7,4,2014,6,43,777-777,744-955,744-955,I
7,4,2014,6,45,999-999,374-261,374-261,I
7,4,2014,7,7,888-888,358-198,358-198,I
7,4,2014,7,21,888-888,110-733,358-198,F
7,4,2014,7,36,888-888,828-423,828-423,I
7,4,2014,7,42,999-999,415-119,374-261,F
7,4,2014,7,52,888-888,394-441,828-423,F
7,4,2014,7,52,777-777,133-919,744-955,F
7,4,2014,7,53,777-777,102-704,102-704,I
7,4,2014,7,58,777-777,569-307,102-704,F
7,4,2014,7,58,777-777,160-939,160-939,I
7,4,2014,8,1,777-777,641-926,160-939,F
7,4,2014,8,8,888-888,521-151,521-151,I
7,4,2014,8,21,999-999,894-693,894-693,I
7,4,2014,8,26,777-777,606-969,606-969,I
7,4,2014,8,31,999-999,830-719,894-693,F
7,4,2014,8,52,777-777,651-336,606-969,F
7,4,2014,9,35,999-999,876-218,876-218,I
7,4,2014,9,47,888-888,837-966,521-151,F
7,4,2014,9,52,999-999,286-218,876-218,F
7,4,2014,10,1,888-888,102-704,102-704,I
7,4,2014,10,9,888-888,651-336,102-704,F
7,4,2014,10,12,888-888,420-586,420-586,I
7,4,2014,10,16,999-999,249-168,249-168,I
7,4,2014,10,25,888-888,523-638,420-586,F
7,4,2014,10,26,777-777,664-435,664-435,I
7,4,2014,10,27,999-999,952-129,249-168,F
7,4,2014,10,33,777-777,468-349,664-435,F
7,4,2014,10,38,777-777,394-441,394-441,I
7,4,2014,10,48,999-999,249-168,249-168,I
7,4,2014,10,53,777-777,511-261,394-441,F
7,4,2014,11,9,888-888,102-704,102-704,I
7,4,2014,11,21,999-999,468-349,249-168,F
7,4,2014,11,37,888-888,203-051,102-704,F
7,4,2014,11,41,888-888,778-383,778-383,I
7,4,2014,11,51,999-999,420-586,420-586,I
7,4,2014,11,52,888-888,449-580,778-383,F
7,4,2014,12,21,999-999,830-001,420-586,F
7,4,2014,12,40,888-888,368-095,368-095,I
7,4,2014,12,59,999-999,102-704,102-704,I
7,4,2014,13,4,888-888,705-911,368-095,F
7,4,2014,13,8,777-777,914-310,914-310,I
7,4,2014,13,18,999-999,545-330,102-704,F
7,4,2014,13,23,999-999,946-500,946-500,I
7,4,2014,13,25,999-999,654-531,946-500,F
7,4,2014,13,33,888-888,384-737,384-737,I
7,4,2014,13,47,999-999,700-151,700-151,I
7,4,2014,13,48,888-888,638-233,384-737,F
7,4,2014,13,53,777-777,962-084,914-310,F
7,4,2014,14,9,777-777,170-652,170-652,I
7,4,2014,14,30,888-888,096-996,096-996,I
7,4,2014,14,33,777-777,566-456,170-652,F
7,4,2014,14,40,999-999,962-084,700-151,F
7,4,2014,14,40,777-777,641-895,641-895,I
7,4,2014,15,4,888-888,853-439,096-996,F
7,4,2014,15,20,777-777,393-359,641-895,F
7,4,2014,15,24,999-999,853-439,853-439,I
7,4,2014,15,26,999-999,270-713,853-439,F
7,4,2014,15,29,777-777,460-290,460-290,I
7,4,2014,15,32,999-999,836-032,836-032,I
7,4,2014,15,36,999-999,479-476,836-032,F
7,4,2014,15,49,888-888,180-434,180-434,I
7,4,2014,15,59,777-777,826-107,460-290,F
7,4,2014,16,14,777-777,946-500,946-500,I
7,4,2014,16,15,888-888,362-450,180-434,F
7,4,2014,16,18,999-999,729-133,729-133,I
7,4,2014,16,26,888-888,290-129,290-129,I
7,4,2014,16,39,777-777,203-051,946-500,F
7,4,2014,16,42,777-777,270-713,270-713,I
7,4,2014,16,48,777-777,977-895,270-713,F
7,4,2014,17,1,999-999,598-558,729-133,F
7,4,2014,17,11,999-999,828-423,828-423,I
7,4,2014,17,14,777-777,850-469,850-469,I
7,4,2014,17,47,999-999,730-977,828-423,F
7,4,2014,17,51,888-888,668-901,290-129,F
7,4,2014,17,57,888-888,895-483,895-483,I
7,4,2014,18,3,888-888,524-351,895-483,F
7,4,2014,18,3,888-888,139-853,139-853,I
7,4,2014,18,24,777-777,569-307,850-469,F
7,4,2014,18,37,777-777,668-901,668-901,I
7,4,2014,18,49,888-888,437-032,139-853,F
7,4,2014,19,0,888-888,249-168,249-168,I
7,4,2014,19,26,777-777,830-719,668-901,F
7,4,2014,19,38,999-999,170-652,170-652,I
7,4,2014,19,44,777-777,598-389,598-389,I
7,4,2014,20,2,777-777,524-351,598-389,F
7,4,2014,20,16,999-999,910-460,170-652,F
7,4,2014,20,21,999-999,530-135,530-135,I
7,4,2014,20,28,999-999,545-330,530-135,F
7,4,2014,20,29,999-999,836-032,836-032,I
7,4,2014,20,43,999-999,415-119,836-032,F
7,4,2014,20,55,888-888,829-984,249-168,F
7,4,2014,20,55,777-777,368-095,368-095,I
7,4,2014,21,26,777-777,334-388,368-095,F
7,4,2014,21,26,777-777,667-741,667-741,I
7,4,2014,21,50,888-888,523-638,523-638,I
7,4,2014,21,54,888-888,853-439,523-638,F
7,4,2014,22,0,888-888,393-359,393-359,I
7,4,2014,22,2,888-888,895-483,393-359,F
7,4,2014,22,4,888-888,148-880,148-880,I
7,4,2014,22,13,999-999,894-693,894-693,I
7,4,2014,22,24,888-888,778-383,148-880,F
7,4,2014,22,33,777-777,470-128,667-741,F
7,4,2014,22,41,777-777,203-051,203-051,I
7,4,2014,22,49,888-888,521-151,521-151,I
7,4,2014,23,6,999-999,884-481,894-693,F
7,4,2014,23,11,888-888,836-032,521-151,F
